-847304960, 11, 880, 0.075084
310363904, 11, 880, 0.088602
243222272, 11, 880, 0.090029
167687936, 11, 880, 0.120383
1593759488, 11, 880, 0.083188
846620416, 11, 880, 0.127582
871798528, 11, 880, 0.128869
838227712, 11, 880, 0.129205
880191232, 11, 880, 0.131020
-1174849792, 11, 880, 0.100526
703944448, 11, 880, 0.129911
-1082136832, 11, 880, 0.121689
855013120, 11, 880, 0.135236
594904832, 11, 880, 0.132904
662693632, 11, 880, 0.118291
-16787712, 11, 880, 0.130307
796264192, 11, 880, 0.135094
-763377920, 11, 880, 0.127192
-847534336, 11, 880, 0.115090
620730112, 11, 880, 0.118737
-838912256, 11, 880, 0.126946
41862912, 11, 880, 0.117793
-1258318080, 11, 880, 0.125749
-1568684288, 11, 880, 0.124667
251614976, 11, 880, 0.132690
804656896, 11, 880, 0.135093
821442304, 11, 880, 0.135262
754300672, 11, 880, 0.135737
-2013268224, 11, 880, 0.123392
787871488, 11, 880, 0.136596
1543403264, 11, 880, 0.121864
1342142208, 11, 880, 0.121597
586512128, 11, 880, 0.135077
335542016, 11, 880, 0.134554
687159040, 11, 880, 0.134640
234829568, 11, 880, 0.134354
293578496, 11, 880, 0.134751
863405824, 11, 880, 0.138297
83826432, 11, 880, 0.120104
561334016, 11, 880, 0.135125
201258752, 11, 880, 0.134819
-302008576, 11, 880, 0.119992
-612538624, 11, 880, 0.119090
-444684544, 11, 880, 0.119883
914310912, 11, 880, 0.122442
-704858368, 11, 880, 0.118995
276793088, 11, 880, 0.134931
108939008, 11, 880, 0.135261
134117120, 11, 880, 0.135462
125724416, 11, 880, 0.135756
218044160, 11, 880, 0.135580
243222272, 11, 880, 0.135652
301971200, 11, 880, 0.135792
184473344, 11, 880, 0.136007
268400384, 11, 880, 0.136153
318756608, 11, 880, 0.136169
83760896, 11, 880, 0.136344
92153600, 11, 880, 0.136589
310363904, 11, 880, 0.136855
-50358528, 11, 880, 0.136343
829835008, 11, 880, 0.141257
-58751232, 11, 880, 0.136491
-2304, 11, 880, 0.136715
-33573120, 11, 880, 0.136897
-201328896, 11, 880, 0.136975
-8395008, 11, 880, 0.137113
-83929344, 11, 880, 0.137098
-75536640, 11, 880, 0.137258
-109107456, 11, 880, 0.137116
-218114304, 11, 880, 0.137124
-226507008, 11, 880, 0.137172
-100714752, 11, 880, 0.137526
-243292416, 11, 880, 0.137283
-251685120, 11, 880, 0.137592
-209721600, 11, 880, 0.137922
-293648640, 11, 880, 0.137633
-310434048, 11, 880, 0.137642
-276863232, 11, 880, 0.137907
-478157056, 11, 880, 0.136705
-603982080, 11, 880, 0.137076
-469764352, 11, 880, 0.137035
745907968, 11, 880, 0.144645
-360790272, 11, 880, 0.137478
-377575680, 11, 880, 0.137671
-344004864, 11, 880, 0.137620
-352397568, 11, 880, 0.137696
-327219456, 11, 880, 0.137949
-486549760, 11, 880, 0.137880
-494942464, 11, 880, 0.138082
-503335168, 11, 880, 0.138256
-520120576, 11, 880, 0.138406
-612374784, 11, 880, 0.138547
-511727872, 11, 880, 0.138815
-629160192, 11, 880, 0.138964
-645945600, 11, 880, 0.138940
-637552896, 11, 880, 0.139061
-620767488, 11, 880, 0.139259
-738199808, 11, 880, 0.139088
771086080, 11, 880, 0.146567
-746592512, 11, 880, 0.139351
-788556032, 11, 880, 0.139123
-796948736, 11, 880, 0.139168
-813734144, 11, 880, 0.139135
-939526400, 11, 880, 0.139279
-830519552, 11, 880, 0.139365
