879609600, 3, 240, 0.021858
971929344, 3, 240, 0.022835
334083840, 3, 240, 0.023131
275334912, 3, 240, 0.024864
1282459392, 3, 240, 0.008167
-50391296, 3, 240, 0.036325
1308604160, 3, 240, 0.011190
1325389568, 3, 240, 0.010909
1300211456, 3, 240, 0.012151
-1686345984, 3, 240, 0.067001
-1283463424, 3, 240, 0.071021
-1862592768, 3, 240, 0.072911
-1988483328, 3, 240, 0.073841
2004346624, 3, 240, 0.080813
1995953920, 3, 240, 0.080968
1870653184, 3, 240, 0.082994
1593792256, 3, 240, 0.088320
1450247936, 3, 240, 0.002264
612206336, 3, 240, 0.104711
553457408, 3, 240, 0.105785
2071488256, 3, 240, 0.003760
1476392704, 3, 240, 0.002624
1375680256, 3, 240, 0.002689
1441855232, 3, 240, 0.019294
1248888576, 3, 240, 0.016884
1139783424, 3, 240, 0.017246
1081034496, 3, 240, 0.017639
1039070976, 3, 240, 0.018268
1030678272, 3, 240, 0.018516
1072641792, 3, 240, 0.018752
1089427200, 3, 240, 0.123323
1055856384, 3, 240, 0.019061
1047463680, 3, 240, 0.019432
1232103168, 3, 240, 0.019556
1013892864, 3, 240, 0.020113
980322048, 3, 240, 0.019942
963536640, 3, 240, 0.020181
1198532352, 3, 240, 0.020646
1190139648, 3, 240, 0.021003
929965824, 3, 240, 0.021515
1022285568, 3, 240, 0.021703
913180416, 3, 240, 0.021735
1240495872, 3, 240, 0.125975
896395008, 3, 240, 0.021897
862824192, 3, 240, 0.021798
997107456, 3, 240, 0.126509
837646080, 3, 240, 0.022227
1164961536, 3, 240, 0.022928
1173354240, 3, 240, 0.023198
577472256, 3, 240, 0.022317
459974400, 3, 240, 0.022095
409618176, 3, 240, 0.022357
401225472, 3, 240, 0.022392
384440064, 3, 240, 0.022406
418010880, 3, 240, 0.022597
434796288, 3, 240, 0.022753
350869248, 3, 240, 0.022486
376047360, 3, 240, 0.022667
342476544, 3, 240, 0.127713
325691136, 3, 240, 0.023495
300513024, 3, 240, 0.023961
317298432, 3, 240, 0.128370
283727616, 3, 240, 0.024278
292120320, 3, 240, 0.024514
946751232, 3, 240, 0.024776
1122998016, 3, 240, 0.024842
1131390720, 3, 240, 0.024958
669792000, 3, 240, 0.025049
720148224, 3, 240, 0.025025
736933632, 3, 240, 0.025069
653006592, 3, 240, 0.025397
728540928, 3, 240, 0.129480
804075264, 3, 240, 0.026318
795682560, 3, 240, 0.026576
661399296, 3, 240, 0.026849
745326336, 3, 240, 0.027595
703362816, 3, 240, 0.028180
686577408, 3, 240, 0.028408
678184704, 3, 240, 0.028566
233371392, 3, 240, 0.029384
501937920, 3, 240, 0.028698
241764096, 3, 240, 0.028811
485152512, 3, 240, 0.028933
191407872, 3, 240, 0.029050
183015168, 3, 240, 0.029490
468367104, 3, 240, 0.029739
443188992, 3, 240, 0.030554
451581696, 3, 240, 0.132225
208193280, 3, 240, 0.031090
199800576, 3, 240, 0.031309
166229760, 3, 240, 0.031435
510330624, 3, 240, 0.031499
216585984, 3, 240, 0.031599
16750336, 3, 240, 0.031673
58713856, 3, 240, 0.031738
33535744, 3, 240, 0.031954
527116032, 3, 240, 0.032313
67106560, 3, 240, 0.032505
552294144, 3, 240, 0.032834
543901440, 3, 240, 0.032940
41928448, 3, 240, 0.033180
535508736, 3, 240, 0.033361
-8427776, 3, 240, 0.033516
149444352, 3, 240, 0.033859
-33605888, 3, 240, 0.033972
-25213184, 3, 240, 0.033995
560686848, 3, 240, 0.034019
174622464, 3, 240, 0.133029
25143040, 3, 240, 0.034031
602650368, 3, 240, 0.034048
518723328, 3, 240, 0.034328
1433462528, 3, 240, 0.042468
-16820480, 3, 240, 0.034828
585864960, 3, 240, 0.035324
636221184, 3, 240, 0.035734
-41998592, 3, 240, 0.035888
493545216, 3, 240, 0.133498
-134220032, 3, 240, 0.037074
569079552, 3, 240, 0.037236
-151005440, 3, 240, 0.037291
627828480, 3, 240, 0.037404
-159398144, 3, 240, 0.037583
-176183552, 3, 240, 0.037934
-184576256, 3, 240, 0.038103
-268437760, 3, 240, 0.038315
-276830464, 3, 240, 0.038522
-285223168, 3, 240, 0.038725
-142612736, 3, 240, 0.133480
-385935616, 3, 240, 0.038526
-343972096, 3, 240, 0.038645
-352364800, 3, 240, 0.038702
-369150208, 3, 240, 0.038714
-360757504, 3, 240, 0.038745
-335579392, 3, 240, 0.038840
-327186688, 3, 240, 0.039171
-318793984, 3, 240, 0.039351
-310401280, 3, 240, 0.039536
