140, 192.168.0.4:44008, 0.077483, 9, 400
159, 192.168.0.4:44046, 0.077292, 10, 400
15, 192.168.0.4:43758, 0.114184, 6, 400
27, 192.168.0.4:43782, 0.148202, 6, 400
6, 192.168.0.4:43740, 0.153153, 8, 400
50, 192.168.0.4:43828, 0.147588, 9, 400
67, 192.168.0.4:43862, 0.148670, 8, 400
109, 192.168.0.4:43946, 0.143107, 9, 400
111, 192.168.0.4:43950, 0.143329, 9, 400
114, 192.168.0.4:43956, 0.143941, 8, 400
339, 192.168.0.4:44406, 0.088661, 15, 400
136, 192.168.0.4:44000, 0.150964, 13, 400
137, 192.168.0.4:44002, 0.154667, 11, 400
144, 192.168.0.4:44016, 0.153475, 12, 400
152, 192.168.0.4:44032, 0.151492, 8, 400
164, 192.168.0.4:44056, 0.149141, 12, 400
241, 192.168.0.4:44210, 0.136258, 6, 400
257, 192.168.0.4:44242, 0.133626, 8, 400
269, 192.168.0.4:44266, 0.132690, 8, 400
4, 192.168.0.4:43736, 0.201342, 6, 400
5, 192.168.0.4:43738, 0.206360, 6, 400
8, 192.168.0.4:43744, 0.206541, 11, 400
10, 192.168.0.4:43748, 0.206571, 7, 400
2, 192.168.0.4:43732, 0.207785, 6, 400
7, 192.168.0.4:43742, 0.208023, 9, 400
484, 192.168.0.4:44696, 0.055380, 20, 800
3, 192.168.0.4:43734, 0.209570, 6, 400
500, 192.168.0.4:44728, 0.001921, 16, 800
9, 192.168.0.4:43746, 0.209433, 8, 400
13, 192.168.0.4:43754, 0.209043, 9, 400
13, 192.168.0.4:43754, 0.209123, 10, 480
12, 192.168.0.4:43752, 0.209503, 8, 400
497, 192.168.0.4:44722, 0.008656, 14, 800
11, 192.168.0.4:43750, 0.210056, 8, 400
14, 192.168.0.4:43756, 0.210707, 8, 400
16, 192.168.0.4:43760, 0.210292, 11, 400
17, 192.168.0.4:43762, 0.210580, 9, 400
18, 192.168.0.4:43764, 0.211167, 10, 400
19, 192.168.0.4:43766, 0.211225, 8, 400
422, 192.168.0.4:44572, 0.097146, 14, 800
21, 192.168.0.4:43770, 0.211113, 9, 400
21, 192.168.0.4:43770, 0.211130, 9, 400
21, 192.168.0.4:43770, 0.211228, 9, 400
23, 192.168.0.4:43774, 0.211457, 8, 400
20, 192.168.0.4:43768, 0.212383, 9, 400
24, 192.168.0.4:43776, 0.211798, 10, 400
22, 192.168.0.4:43772, 0.212922, 6, 400
28, 192.168.0.4:43784, 0.212511, 11, 400
25, 192.168.0.4:43778, 0.213337, 9, 400
30, 192.168.0.4:43788, 0.213710, 12, 400
481, 192.168.0.4:44690, 0.065767, 18, 800
29, 192.168.0.4:43786, 0.214174, 13, 400
26, 192.168.0.4:43780, 0.214743, 7, 400
32, 192.168.0.4:43792, 0.213803, 11, 400
35, 192.168.0.4:43798, 0.213933, 10, 400
34, 192.168.0.4:43796, 0.214745, 14, 400
36, 192.168.0.4:43800, 0.214784, 14, 400
31, 192.168.0.4:43790, 0.216566, 7, 400
38, 192.168.0.4:43804, 0.215507, 12, 400
38, 192.168.0.4:43804, 0.215521, 13, 480
37, 192.168.0.4:43802, 0.216063, 15, 400
33, 192.168.0.4:43794, 0.217242, 9, 400
41, 192.168.0.4:43810, 0.216710, 11, 400
42, 192.168.0.4:43812, 0.216703, 13, 400
39, 192.168.0.4:43806, 0.217096, 14, 400
44, 192.168.0.4:43816, 0.216750, 9, 400
40, 192.168.0.4:43808, 0.217641, 10, 400
43, 192.168.0.4:43814, 0.217428, 12, 400
46, 192.168.0.4:43820, 0.217584, 10, 400
45, 192.168.0.4:43818, 0.218015, 10, 400
47, 192.168.0.4:43822, 0.217960, 7, 400
49, 192.168.0.4:43826, 0.217806, 9, 400
48, 192.168.0.4:43824, 0.218136, 14, 400
53, 192.168.0.4:43834, 0.218123, 9, 400
52, 192.168.0.4:43832, 0.218442, 10, 400
52, 192.168.0.4:43832, 0.218494, 11, 400
487, 192.168.0.4:44702, 0.056577, 16, 800
51, 192.168.0.4:43830, 0.219650, 7, 400
56, 192.168.0.4:43840, 0.219520, 12, 480
55, 192.168.0.4:43838, 0.219883, 14, 400
57, 192.168.0.4:43842, 0.219695, 15, 400
54, 192.168.0.4:43836, 0.220287, 9, 400
58, 192.168.0.4:43844, 0.220216, 12, 400
59, 192.168.0.4:43846, 0.220346, 14, 400
62, 192.168.0.4:43852, 0.220465, 16, 400
61, 192.168.0.4:43850, 0.221128, 10, 400
64, 192.168.0.4:43856, 0.221394, 12, 400
65, 192.168.0.4:43858, 0.221595, 10, 400
65, 192.168.0.4:43858, 0.221683, 12, 480
63, 192.168.0.4:43854, 0.222624, 11, 400
60, 192.168.0.4:43848, 0.223340, 8, 400
68, 192.168.0.4:43864, 0.222909, 12, 400
68, 192.168.0.4:43864, 0.223004, 13, 400
70, 192.168.0.4:43868, 0.223856, 8, 400
69, 192.168.0.4:43866, 0.223953, 12, 400
488, 192.168.0.4:44704, 0.063501, 20, 800
71, 192.168.0.4:43870, 0.224106, 13, 400
66, 192.168.0.4:43860, 0.224832, 9, 400
75, 192.168.0.4:43878, 0.224555, 10, 400
75, 192.168.0.4:43878, 0.224626, 12, 400
74, 192.168.0.4:43876, 0.224978, 14, 480
74, 192.168.0.4:43876, 0.224986, 14, 480
72, 192.168.0.4:43872, 0.225671, 6, 400
76, 192.168.0.4:43880, 0.225895, 8, 400
77, 192.168.0.4:43882, 0.226198, 12, 400
78, 192.168.0.4:43884, 0.226330, 14, 400
79, 192.168.0.4:43886, 0.226837, 12, 400
80, 192.168.0.4:43888, 0.226842, 12, 400
73, 192.168.0.4:43874, 0.227627, 9, 400
82, 192.168.0.4:43892, 0.226985, 11, 400
81, 192.168.0.4:43890, 0.227558, 12, 400
84, 192.168.0.4:43896, 0.227536, 13, 400
85, 192.168.0.4:43898, 0.227214, 11, 400
86, 192.168.0.4:43900, 0.227246, 16, 400
86, 192.168.0.4:43900, 0.227302, 17, 400
83, 192.168.0.4:43894, 0.228313, 9, 400
87, 192.168.0.4:43902, 0.227300, 8, 400
88, 192.168.0.4:43904, 0.227582, 12, 400
89, 192.168.0.4:43906, 0.227515, 7, 400
90, 192.168.0.4:43908, 0.227431, 11, 400
