1761482496, 101, 8080, 0.143965
1736304384, 101, 8080, 0.143934
1702733568, 101, 8080, 0.175822
-645945600, 101, 8080, 0.153822
377308928, 101, 8080, 0.172643
-503924992, 101, 8080, 0.192853
-780228864, 101, 8080, 0.193225
-746658048, 101, 8080, 0.193823
-487139584, 101, 8080, 0.194002
-470354176, 101, 8080, 0.194273
-319285504, 101, 8080, 0.195138
971618048, 101, 8080, 0.194251
912869120, 101, 8080, 0.195494
-973392128, 101, 8080, 0.010882
-614603008, 101, 8080, 0.001118
-1479051520, 101, 8080, 0.009361
-1260841216, 101, 8080, 0.005811
-1225173248, 101, 8080, 0.226639
770193152, 101, 8080, 0.231537
761800448, 101, 8080, 0.232292
1273755392, 101, 8080, 0.232800
1265362688, 101, 8080, 0.233693
-2106407168, 101, 8080, 0.234778
1256969984, 101, 8080, 0.235406
-2114799872, 101, 8080, 0.236205
-2123192576, 101, 8080, 0.237191
-2072836352, 101, 8080, 0.251836
-931428608, 101, 8080, 0.258610
-1376241920, 101, 8080, 0.259521
-1711950080, 101, 8080, 0.263257
-847501568, 101, 8080, 0.263846
-1149638912, 101, 8080, 0.263742
-1401420032, 101, 8080, 0.265622
-881072384, 101, 8080, 0.265024
-1359456512, 101, 8080, 0.272571
-1250351360, 101, 8080, 0.282437
-1199995136, 101, 8080, 0.284007
-1485347072, 101, 8080, 0.295981
2071062272, 101, 8080, 0.307317
1089115904, 101, 8080, 0.306227
-2131585280, 101, 8080, 0.308496
-1317492992, 101, 8080, 0.309882
-956606720, 101, 8080, 0.310689
1845409536, 101, 8080, 0.460293
-1351063808, 101, 8080, 0.009878
2096436992, 101, 8080, 0.450096
-1527310592, 101, 8080, 0.252234
1559303936, 101, 8080, 0.451374
-1202092288, 101, 8080, 0.200841
-1134950656, 101, 8080, 0.201973
1911600896, 101, 8080, 0.201754
1609463552, 101, 8080, 0.202160
-1462266112, 101, 8080, 0.208468
-1302804736, 101, 8080, 0.202493
-1101379840, 101, 8080, 0.203196
-1168521472, 101, 8080, 0.203864
-1193699584, 101, 8080, 0.204596
1592678144, 101, 8080, 0.252925
-1057319168, 101, 8080, 0.419459
-343939328, 101, 8080, 0.405413
-1099282688, 101, 8080, 0.418727
879298304, 101, 8080, 0.423949
-1502132480, 101, 8080, 0.295927
-528578816, 101, 8080, 0.416826
-1166424320, 101, 8080, 0.423305
543590144, 101, 8080, 0.417357
2062669568, 101, 8080, 0.430580
-1896589568, 101, 8080, 0.420318
-1367849216, 101, 8080, 0.425383
-713218304, 101, 8080, 0.422518
-822323456, 101, 8080, 0.422244
1660770048, 101, 8080, 0.536697
1518094080, 101, 8080, 0.174406
-629291264, 101, 8080, 0.008335
1442821888, 101, 8080, 0.013834
58386176, 101, 8080, 0.434449
2010216192, 101, 8080, 0.085659
1968252672, 101, 8080, 0.087102
-127826176, 101, 8080, 0.140049
-60684544, 101, 8080, 0.140949
-771967232, 101, 8080, 0.487447
-998570240, 101, 8080, 0.488258
577160960, 101, 8080, 0.335106
635909888, 101, 8080, 0.332292
585553664, 101, 8080, 0.335713
1953564416, 101, 8080, 0.529933
-394295552, 101, 8080, 0.493025
602339072, 101, 8080, 0.335446
593946368, 101, 8080, 0.336565
2012313344, 101, 8080, 0.490273
568768256, 101, 8080, 0.339372
-2125289728, 101, 8080, 0.130781
-824420608, 101, 8080, 0.132414
2054276864, 101, 8080, 0.516136
1550714624, 101, 8080, 0.508318
-1627891968, 101, 8080, 0.593653
-1705654528, 101, 8080, 0.108323
1215006464, 101, 8080, 0.529159
2087847680, 101, 8080, 0.560082
-746789120, 101, 8080, 0.274203
-1244055808, 101, 8080, 0.363537
553555712, 101, 8080, 0.618544
-1848330496, 101, 8080, 0.088353
1459607296, 101, 8080, 0.408583
284989184, 101, 8080, 0.631687
23242496, 101, 8080, 0.252800
-520186112, 101, 8080, 0.568120
-1856723200, 101, 8080, 0.108570
-411080960, 101, 8080, 0.430100
-1781188864, 101, 8080, 0.110738
854120192, 101, 8080, 0.575619
