1442232064, 201, 16080, 0.204238
-252602624, 201, 16080, 0.046826
-286173440, 201, 16080, 0.045247
-790227200, 201, 16080, 0.030316
-840583424, 201, 16080, 0.032082
-807012608, 201, 16080, 0.031516
-899332352, 201, 16080, 0.033922
-269388032, 201, 16080, 0.047776
-874154240, 201, 16080, 0.034388
-916117760, 201, 16080, 0.036439
-1346242816, 201, 16080, 0.181656
1498883840, 201, 16080, 0.487665
1644148480, 201, 16080, 0.488385
99890944, 201, 16080, 0.592715
-202246400, 201, 16080, 0.458368
1081345792, 201, 16080, 0.604879
1574909696, 201, 16080, 0.383924
-1363028224, 201, 16080, 0.537979
-1253923072, 201, 16080, 0.544825
695871232, 201, 16080, 0.845745
-504383744, 201, 16080, 0.515770
-487598336, 201, 16080, 0.517472
-378984704, 201, 16080, 0.521392
-328136960, 201, 16080, 0.524260
-428849408, 201, 16080, 0.521252
-395770112, 201, 16080, 0.524065
-940017920, 201, 16080, 0.670083
-521169152, 201, 16080, 0.520237
-470812928, 201, 16080, 0.523845
-1243433216, 201, 16080, 0.856954
-1436465408, 201, 16080, 0.855132
-1235040512, 201, 16080, 0.859725
-1352538368, 201, 16080, 0.895758
1255495424, 201, 16080, 0.500362
1591695104, 201, 16080, 0.384995
1291163392, 201, 16080, 0.600659
1558124288, 201, 16080, 0.613197
-730986752, 201, 16080, 0.697326
1257592576, 201, 16080, 0.830456
-621095168, 201, 16080, 1.048660
339838720, 201, 16080, 0.129918
-835139840, 201, 16080, 0.140902
-910674176, 201, 16080, 0.139836
-919066880, 201, 16080, 0.140285
-1061742848, 201, 16080, 0.142068
-1070135552, 201, 16080, 0.142146
1330177792, 201, 16080, 0.258362
1187501824, 201, 16080, 0.275551
-647059712, 201, 16080, 0.971186
-1329457408, 201, 16080, 1.027930
-135104768, 201, 16080, 1.032228
2052802304, 201, 16080, 1.291440
-1796860160, 201, 16080, 0.933022
1541338880, 201, 16080, 0.919336
-722594048, 201, 16080, 1.016409
-1419680000, 201, 16080, 1.374460
1106523904, 201, 16080, 1.180283
-1795254528, 201, 16080, 1.313331
-93141248, 201, 16080, 1.227274
1826199296, 201, 16080, 1.155473
1316341504, 201, 16080, 1.190492
189622016, 201, 16080, 1.193050
852645632, 201, 16080, 1.181560
-1654675712, 201, 16080, 1.184814
-2080606464, 201, 16080, 1.340327
-1662576896, 201, 16080, 1.026809
-1010534656, 201, 16080, 1.189498
-1008437504, 201, 16080, 1.132225
-1067186432, 201, 16080, 1.207308
-1002141952, 201, 16080, 1.205586
-1027320064, 201, 16080, 1.210383
451892992, 201, 16080, 1.442866
1893832448, 201, 16080, 1.048075
-1116297472, 201, 16080, 1.010728
-1671461120, 201, 16080, 1.246978
-2139420928, 201, 16080, 1.095598
-763803904, 201, 16080, 1.026786
542115584, 201, 16080, 1.265819
1196746496, 201, 16080, 1.259743
2088404736, 201, 16080, 1.100727
-1545079040, 201, 16080, 1.106017
-2122635520, 201, 16080, 1.105736
2044901120, 201, 16080, 1.102281
-797341952, 201, 16080, 1.398663
-1203566848, 201, 16080, 1.258903
777111296, 201, 16080, 1.290743
-781342976, 201, 16080, 1.178412
-146086144, 201, 16080, 1.315591
-1561864448, 201, 16080, 1.130900
-1914849536, 201, 16080, 1.305184
2036016896, 201, 16080, 1.295101
-1803712768, 201, 16080, 1.341997
-1754896640, 201, 16080, 1.130976
-993749248, 201, 16080, 1.293915
-1679362304, 201, 16080, 1.135716
1062463232, 201, 16080, 1.311727
953358080, 201, 16080, 1.314613
1265985280, 201, 16080, 1.338788
-1612220672, 201, 16080, 1.147554
-1128032512, 201, 16080, 1.298068
-1719785728, 201, 16080, 1.357085
-1712933120, 201, 16080, 1.148546
-1763289344, 201, 16080, 1.149017
-1228744960, 201, 16080, 1.293873
-2015561984, 201, 16080, 1.328102
-1184192768, 201, 16080, 0.751160
-1696147712, 201, 16080, 1.162658
-1100757248, 201, 16080, 1.329179
-381081856, 201, 16080, 1.351667
-1211959552, 201, 16080, 1.311560
-1111247104, 201, 16080, 1.323799
-397867264, 201, 16080, 1.358001
-764557568, 201, 16080, 1.229869
-1780074752, 201, 16080, 1.175697
-347511040, 201, 16080, 1.366916
-1161603328, 201, 16080, 1.330854
-1058302208, 201, 16080, 1.214131
1356207872, 201, 16080, 1.543334
340690688, 201, 16080, 1.353675
-2082212096, 201, 16080, 1.484633
728852224, 201, 16080, 1.590224
1324734208, 201, 16080, 1.397033
-907233536, 201, 16080, 1.251290
2138760960, 201, 16080, 1.212987
449795840, 201, 16080, 1.374855
-991160576, 201, 16080, 1.249416
-100780288, 201, 16080, 1.165571
1179961088, 201, 16080, 1.382237
2029721344, 201, 16080, 1.335840
1339422464, 201, 16080, 1.576773
1112819456, 201, 16080, 1.385156
1616873216, 201, 16080, 1.208104
-1729718528, 201, 16080, 1.226746
-1822038272, 201, 16080, 1.233038
1960974080, 201, 16080, 1.505363
-1410042112, 201, 16080, 1.158467
-981489920, 201, 16080, 1.684028
-1208027392, 201, 16080, 1.467286
712656640, 201, 16080, 1.674360
-1703000320, 201, 16080, 1.462062
2103650048, 201, 16080, 1.263690
-1828890880, 201, 16080, 1.457718
-951785728, 201, 16080, 1.589570
-1394501888, 201, 16080, 1.660803
793896704, 201, 16080, 1.648215
-1711327488, 201, 16080, 1.644902
