7, 192.168.0.10:53762, 0.064590, 202, 16000
20, 192.168.0.10:53788, 0.062851, 202, 16000
2, 192.168.0.10:53752, 0.065942, 202, 16000
3, 192.168.0.10:53754, 0.065795, 202, 16000
1, 192.168.0.10:53750, 0.067217, 202, 16000
45, 192.168.0.10:53838, 0.060864, 202, 16000
15, 192.168.0.10:53778, 0.065526, 202, 16000
38, 192.168.0.10:53824, 0.064001, 202, 16000
22, 192.168.0.10:53792, 0.066212, 202, 16000
21, 192.168.0.10:53790, 0.067031, 202, 16000
32, 192.168.0.10:53812, 0.065662, 202, 16000
59, 192.168.0.10:53866, 0.062978, 202, 16000
5, 192.168.0.10:53758, 0.070277, 202, 16000
11, 192.168.0.10:53770, 0.069449, 202, 16000
27, 192.168.0.10:53802, 0.067447, 202, 16000
67, 192.168.0.10:53882, 0.063063, 202, 16000
24, 192.168.0.10:53796, 0.068115, 202, 16000
26, 192.168.0.10:53800, 0.067950, 202, 16000
56, 192.168.0.10:53860, 0.064155, 202, 16000
62, 192.168.0.10:53872, 0.063710, 202, 16000
10, 192.168.0.10:53768, 0.070297, 202, 16000
25, 192.168.0.10:53798, 0.068416, 202, 16000
92, 192.168.0.10:53932, 0.061394, 202, 16000
33, 192.168.0.10:53814, 0.067624, 202, 16000
36, 192.168.0.10:53820, 0.067279, 202, 16000
48, 192.168.0.10:53844, 0.065506, 202, 16000
8, 192.168.0.10:53764, 0.071337, 202, 16000
73, 192.168.0.10:53894, 0.063740, 202, 16000
75, 192.168.0.10:53898, 0.063450, 202, 16000
43, 192.168.0.10:53834, 0.066521, 202, 16000
12, 192.168.0.10:53772, 0.071000, 202, 16000
14, 192.168.0.10:53776, 0.070788, 202, 16000
53, 192.168.0.10:53854, 0.065432, 202, 16000
6, 192.168.0.10:53760, 0.072217, 202, 16000
4, 192.168.0.10:53756, 0.072679, 202, 16000
9, 192.168.0.10:53766, 0.071793, 202, 16000
16, 192.168.0.10:53780, 0.070872, 202, 16000
29, 192.168.0.10:53806, 0.069025, 202, 16000
18, 192.168.0.10:53784, 0.070542, 202, 16000
19, 192.168.0.10:53786, 0.070393, 202, 16000
49, 192.168.0.10:53846, 0.066461, 202, 16000
85, 192.168.0.10:53918, 0.063399, 202, 16000
60, 192.168.0.10:53868, 0.065846, 202, 16000
69, 192.168.0.10:53886, 0.065371, 202, 16000
13, 192.168.0.10:53774, 0.072030, 202, 16000
61, 192.168.0.10:53870, 0.065986, 202, 16000
44, 192.168.0.10:53836, 0.067804, 202, 16000
65, 192.168.0.10:53878, 0.066045, 202, 16000
58, 192.168.0.10:53864, 0.066576, 202, 16000
84, 192.168.0.10:53916, 0.064572, 202, 16000
34, 192.168.0.10:53816, 0.069557, 202, 16000
55, 192.168.0.10:53858, 0.066835, 202, 16000
35, 192.168.0.10:53818, 0.069559, 202, 16000
97, 192.168.0.10:53942, 0.063304, 202, 16000
39, 192.168.0.10:53826, 0.069121, 202, 16000
54, 192.168.0.10:53856, 0.067056, 202, 16000
64, 192.168.0.10:53876, 0.066412, 202, 16000
91, 192.168.0.10:53930, 0.064214, 202, 16000
52, 192.168.0.10:53852, 0.067535, 202, 16000
42, 192.168.0.10:53832, 0.069028, 202, 16000
50, 192.168.0.10:53848, 0.067941, 202, 16000
76, 192.168.0.10:53900, 0.065793, 202, 16000
23, 192.168.0.10:53794, 0.071766, 202, 16000
31, 192.168.0.10:53810, 0.070860, 202, 16000
70, 192.168.0.10:53888, 0.066729, 202, 16000
30, 192.168.0.10:53808, 0.071097, 202, 16000
51, 192.168.0.10:53850, 0.068204, 202, 16000
40, 192.168.0.10:53828, 0.070005, 202, 16000
78, 192.168.0.10:53904, 0.066332, 202, 16000
17, 192.168.0.10:53782, 0.073306, 202, 16000
82, 192.168.0.10:53912, 0.066264, 202, 16000
46, 192.168.0.10:53840, 0.069450, 202, 16000
47, 192.168.0.10:53842, 0.069332, 202, 16000
63, 192.168.0.10:53874, 0.067901, 202, 16000
83, 192.168.0.10:53914, 0.066426, 202, 16000
88, 192.168.0.10:53924, 0.065787, 202, 16000
86, 192.168.0.10:53920, 0.066096, 202, 16000
28, 192.168.0.10:53804, 0.072418, 202, 16000
94, 192.168.0.10:53936, 0.065546, 202, 16000
74, 192.168.0.10:53896, 0.067673, 202, 16000
90, 192.168.0.10:53928, 0.066134, 202, 16000
72, 192.168.0.10:53892, 0.068033, 202, 16000
77, 192.168.0.10:53902, 0.067511, 202, 16000
41, 192.168.0.10:53830, 0.071025, 202, 16000
81, 192.168.0.10:53910, 0.067401, 202, 16000
98, 192.168.0.10:53944, 0.065609, 202, 16000
93, 192.168.0.10:53934, 0.066154, 202, 16000
89, 192.168.0.10:53926, 0.066563, 202, 16000
37, 192.168.0.10:53822, 0.071904, 202, 16000
95, 192.168.0.10:53938, 0.066118, 202, 16000
80, 192.168.0.10:53908, 0.067784, 202, 16000
99, 192.168.0.10:53946, 0.065694, 202, 16000
68, 192.168.0.10:53884, 0.068955, 202, 16000
100, 192.168.0.10:53948, 0.065543, 202, 16000
87, 192.168.0.10:53922, 0.068100, 202, 16000
96, 192.168.0.10:53940, 0.067293, 202, 16000
57, 192.168.0.10:53862, 0.070802, 202, 16000
79, 192.168.0.10:53906, 0.069421, 202, 16000
66, 192.168.0.10:53880, 0.070609, 202, 16000
71, 192.168.0.10:53890, 0.070645, 202, 16000
199, 192.168.0.12:51008, 0.070740, 202, 16000
223, 192.168.0.12:51056, 0.067220, 202, 16000
203, 192.168.0.12:51016, 0.071501, 202, 16000
204, 192.168.0.12:51018, 0.071696, 202, 16000
227, 192.168.0.12:51064, 0.067554, 202, 16000
194, 192.168.0.12:50998, 0.074268, 202, 16000
197, 192.168.0.12:51004, 0.073613, 202, 16000
221, 192.168.0.12:51052, 0.069304, 202, 16000
222, 192.168.0.12:51054, 0.069156, 202, 16000
251, 192.168.0.12:51112, 0.064132, 202, 16000
244, 192.168.0.12:51098, 0.066115, 202, 16000
228, 192.168.0.12:51066, 0.069028, 202, 16000
243, 192.168.0.12:51096, 0.067129, 202, 16000
252, 192.168.0.12:51114, 0.065631, 202, 16000
195, 192.168.0.12:51000, 0.076314, 202, 16000
241, 192.168.0.12:51092, 0.067715, 202, 16000
219, 192.168.0.12:51048, 0.072003, 202, 16000
